Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,Ville
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR35002,ST JUNIEN - Fontaine,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.12081852573655,µg-m3,,,,R,1,45.884851,0.898431,Saint-Junien
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR35004,BRIVE - Dalton,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,47.0,46.80350714202763,µg-m3,,,,R,1,45.158738,1.537259,Brive-la-Gaillarde
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR35005,GUERET - Nicolas,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,60.11620156826567,µg-m3,,,,R,1,46.17362,1.873024,Guéret
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR35006,TULLE - Hugo,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,44.0,43.80197950628784,µg-m3,,,,R,1,45.262665,1.762752,Tulle
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35007,PALAIS S/ V.- Garros,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.44884333486026,µg-m3,,,,R,1,45.873311,1.307916,Le Palais-sur-Vienne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR35012,LA NOUAILLE - MERA,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,76.0,75.76265544529585,µg-m3,,,,R,1,45.80509,2.062333,La Nouaille
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35027,LIMOGES - BERLAND,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.48643562083996,µg-m3,,,,R,1,45.842204,1.259689,Limoges
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36001,Valence Périurb. Sud,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.49874668594841,µg-m3,,,,R,1,44.870243,4.876289,Portes-lès-Valence
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36019,Romans-sur-Isère,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,60.0,59.57628468653637,µg-m3,,,,R,1,45.0425,5.0443,Romans-sur-Isère
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR36021,Drôme Rurale Sud-SND,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,60.98485645659388,µg-m3,,,,R,1,44.569443,5.278972,Saint-Nazaire-le-Désert
2022/01/01 00:00:00,2022/12/31 23:59:59,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37001,ST de Baie mahault,Périurbaine,O3,Fond,Oui,estimation objective,Moy. annuelle,23.0,22.941315578004826,µg-m3,,,,R,1,16.257308,-61.591725,Baie-Mahault
2022/01/01 00:00:00,2022/12/31 23:59:59,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37006,PTP-VICTOIRE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,29.0,29.04009728978458,µg/m3,,,,N,-1,16.23674,-61.534101,Pointe-à-Pitre
2022/01/01 00:00:00,2022/12/31 23:59:59,GWAD'AIR,FR01ZRE01,ZR GUADELOUPE,FR37010,BT_PICHON,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,27.0,26.81573455270249,µg/m3,,,,R,1,15.994349,-61.727203,Basse-Terre
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR42011,Haguenau-Place marché aux bestiaux,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.192386311437886,µg-m3,,,,R,1,48.818352,7.786409,Haguenau
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR50060,Montauban,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.35487458589675,µg-m3,,,,R,1,44.01285657,1.37530522,Montauban
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82005,Montfaucon,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,75.0,75.40260839720855,µg-m3,,,,R,1,47.23461,6.076472,Montfaucon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82006,Besançon Prévoyance,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.88251901359758,µg-m3,,,,R,1,47.2474,6.015419,Besançon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82010,Montbéliard centre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,47.0,47.30459901613083,µg-m3,,,,R,1,47.510307,6.794,Montbéliard
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82012,Dambenois Citoyen,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.970678869323386,µg-m3,,,,R,1,47.538193,6.868361,Dambenois
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82030,Montandon Baresans,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.89146959459456,µg-m3,,,,R,1,47.29464,6.825861,Montandon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82040,Dole centre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,55.629413825315375,µg-m3,,,,R,1,47.09672,5.496389,Dole
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82050,Lons-le-Saunier CV,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,60.18374337845803,µg-m3,,,,R,1,46.671321,5.55662,Lons-le-Saunier
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82060,Vesoul Pres Caillet,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.85779458963782,µg-m3,,,,R,1,47.620022,6.157642,Vesoul
