date_debut;date_fin;organisme;code_zas;nom_zas;code_site;nom_site;type_implantation;polluant;type_influence;reglementaire;type_evaluation;type_valeur;valeur;valeur_brute;unite;taux_saisie;couverture_temporelle;couverture_donnees;code_qualite;validite;latitude_site;longitude_site;ville;codgeo;latitude_commune;longitude_commune;nom_commune;part_commerce_transport_services_2023;population_2022;nb_etablissements_2023;densite_population_2022;taux_activite_2022;mediane_niveau_vie_2021;part_industrie_2023;part_construction_2023;nb_hotels_2022;nb_campings_2022
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16064;Colmar Sud;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;55.0;54.60901078510948;µg-m3;;;;R;1;48.065414;7.333139;Colmar;68066;48.1099405789;7.38468690323;Colmar;39.9;67360.0;3025.0;1011.9;75.6;21120.0;11.6;4.1;32.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16065;Mulhouse Est;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.17539201098785;µg-m3;;;;R;1;47.723106;7.341603;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16065;Mulhouse Est;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.17539201098785;µg-m3;;;;R;1;47.723106;7.341603;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16065;Mulhouse Est;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.17539201098785;µg-m3;;;;R;1;47.723106;7.341603;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16065;Mulhouse Est;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.17539201098785;µg-m3;;;;R;1;47.723106;7.341603;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16066;Mulhouse Sud 2;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;51.85097383888439;µg-m3;;;;R;1;47.737415;7.309075;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16066;Mulhouse Sud 2;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;51.85097383888439;µg-m3;;;;R;1;47.737415;7.309075;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16066;Mulhouse Sud 2;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;51.85097383888439;µg-m3;;;;R;1;47.737415;7.309075;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16066;Mulhouse Sud 2;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;51.85097383888439;µg-m3;;;;R;1;47.737415;7.309075;Mulhouse;68224;47.749163303;7.32570047509;Mulhouse;40.4;104924.0;3795.0;4730.6;67.5;16620.0;4.1;5.4;16.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16302;Donon Vosges Moyennes 2;Rurale nationale;O3;Fond;Oui;mesures fixes;Moy. annuelle;70.0;70.33449929808154;µg-m3;;;;R;1;48.492992;7.1298;;nan;;;;;;;;;;;;;
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18019;Nogent sur Oise;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;29.0;28.52163865546218;µg-m3;;;;N;-1;49.276386;2.482167;Nogent-sur-Oise;60463;49.2761508066;2.46417183632;Nogent-sur-Oise;42.1;21859.0;412.0;2930.2;66.2;17620.0;14.9;7.0;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18035;Salouel;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;45.0;45.48333333333337;µg-m3;;;;R;1;49.86889;2.239806;Salouël;80725;49.8699278387;2.24181586447;Salouël;68.5;4188.0;74.0;978.5;60.5;26820.0;3.1;1.9;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18039;Arrest;Rurale régionale;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;56.54656654820593;µg-m3;;;;R;1;50.129448;1.610833;Arrest;80029;50.1288264007;1.61923803705;Arrest;22.3;825.0;12.0;74.0;73.2;20660.0;65.5;2.2;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18042;P. Roth St Quentin;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;51.52490701999068;µg-m3;;;;R;1;49.851334;3.284;Saint-Quentin;2691;;;Saint-Quentin;41.6;52995.0;1768.0;2349.1;68.1;18400.0;7.0;3.3;8.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18043;Faiencerie Creil;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;48.0;48.32370387946379;µg-m3;;;;R;1;49.259552;2.474397;Creil;60175;49.2533487138;2.48472669359;Creil;33.7;36494.0;911.0;3290.7;63.8;15440.0;7.7;4.6;3.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18045;Roye;Rurale près des villes;O3;Fond;Oui;mesures fixes;Moy. annuelle;54.0;53.735193607867245;µg-m3;;;;R;1;49.696697;2.801139;Roye;80685;49.6936899931;2.78868757676;Roye;48.6;5748.0;273.0;369.6;72.7;18970.0;30.0;4.5;1.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18053;St Pierre Amiens;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;46.0;46.09747161418706;µg-m3;;;;R;1;49.901667;2.304597;Amiens;80021;49.9009532186;2.29007445539;Amiens;35.2;134780.0;4194.0;2708.6;66.2;19650.0;10.1;2.8;19.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18053;St Pierre Amiens;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;46.0;46.09747161418706;µg-m3;;;;R;1;49.901667;2.304597;Amiens;80021;49.9009532186;2.29007445539;Amiens;35.2;134780.0;4194.0;2708.6;66.2;19650.0;10.1;2.8;19.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18053;St Pierre Amiens;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;46.0;46.09747161418706;µg-m3;;;;R;1;49.901667;2.304597;Amiens;80021;49.9009532186;2.29007445539;Amiens;35.2;134780.0;4194.0;2708.6;66.2;19650.0;10.1;2.8;19.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18057;Neuilly-Saint-Front;Rurale régionale;O3;Fond;Oui;mesures fixes;Moy. annuelle;52.0;52.312258953168005;µg-m3;;;;R;1;49.174931;3.260819;Neuilly-Saint-Front;2543;;;Neuilly-Saint-Front;43.7;1980.0;59.0;110.7;79.0;20960.0;14.4;4.7;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19010;Rennes St-Yves;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.2009800226159;µg-m3;;;;R;1;48.11078;-1.68293;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19010;Rennes St-Yves;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.2009800226159;µg-m3;;;;R;1;48.11078;-1.68293;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19010;Rennes St-Yves;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.2009800226159;µg-m3;;;;R;1;48.11078;-1.68293;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19012;Brest Mace;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;62.0;62.20512672811064;µg-m3;;;;R;1;48.38618;-4.4866;Brest;29019;48.4004997828;-4.5027907853;Brest;41.9;140993.0;4160.0;2847.8;69.0;21420.0;11.8;3.3;25.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19016;BREST Plouzané;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;68.0;67.91947517062846;µg-m3;;;;R;1;48.359444;-4.568055;Plouzané;29212;48.3774359933;-4.59923891903;Plouzané;67.4;13437.0;243.0;405.5;71.1;24740.0;6.4;1.3;1.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19018;MORDELLES BELLAIS;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;56.0;55.99689150264042;µg-m3;;;;R;1;48.082883;-1.834583;Mordelles;35196;48.0857602983;-1.84210731238;Mordelles;46.1;7831.0;227.0;263.1;78.0;23950.0;21.0;6.1;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19020;Kergoff;Rurale nationale;O3;Fond;Oui;mesures fixes;Moy. annuelle;68.0;68.29638852826619;µg-m3;;;;R;1;48.261963;-2.943631;;nan;;;;;;;;;;;;;
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19032;Lorient B. Bissonnet;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;64.0;63.59783418723795;µg-m3;;;;R;1;47.7425;-3.39501;Lorient;56121;47.7500486947;-3.37823200917;Lorient;40.2;58202.0;2615.0;3329.6;70.8;20860.0;12.8;3.9;15.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19033;Vannes UTA;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;62.0;62.21686622150602;µg-m3;;;;R;1;47.64892;-2.76399;Vannes;56260;47.6597493766;-2.75714329498;Vannes;44.1;54955.0;3080.0;1701.4;70.8;24070.0;6.3;3.4;22.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19039;Rennes Thabor;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;43.0;43.19690909090908;µg-m3;;;;N;-1;48.11521;-1.673088;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19039;Rennes Thabor;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;43.0;43.19690909090908;µg-m3;;;;N;-1;48.11521;-1.673088;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19039;Rennes Thabor;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;43.0;43.19690909090908;µg-m3;;;;N;-1;48.11521;-1.673088;Rennes;35238;48.1119791219;-1.68186449144;Rennes;43.2;227830.0;8528.0;4521.3;68.0;22770.0;2.9;1.7;34.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19053;Quimper Zola;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;59.87404668361455;µg-m3;;;;R;1;47.986606;-4.097658;Quimper;29232;47.9971425162;-4.09111944455;Quimper;39.7;64530.0;3044.0;764.1;74.1;22700.0;9.4;4.0;18.0;2.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19061;Saint Brieuc Balzac;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;59.75255381035485;µg-m3;;;;R;1;48.51351;-2.74953;Saint-Brieuc;22278;48.5149806053;-2.76154552773;Saint-Brieuc;25.1;44607.0;1581.0;2038.7;71.7;20910.0;4.3;2.3;8.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;60.480355276907126;µg-m3;;;;R;1;48.65306;-2.00268;Saint-Malo;35288;48.6400443482;-1.98060627256;Saint-Malo;47.7;47255.0;2525.0;1291.8;73.5;23490.0;12.1;4.4;77.0;3.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;60.480355276907126;µg-m3;;;;R;1;48.65306;-2.00268;Saint-Malo;35288;48.6400443482;-1.98060627256;Saint-Malo;47.7;47255.0;2525.0;1291.8;73.5;23490.0;12.1;4.4;77.0;3.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;60.480355276907126;µg-m3;;;;R;1;48.65306;-2.00268;Saint-Malo;35288;48.6400443482;-1.98060627256;Saint-Malo;47.7;47255.0;2525.0;1291.8;73.5;23490.0;12.1;4.4;77.0;3.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;60.480355276907126;µg-m3;;;;R;1;48.65306;-2.00268;Saint-Malo;35288;48.6400443482;-1.98060627256;Saint-Malo;47.7;47255.0;2525.0;1291.8;73.5;23490.0;12.1;4.4;77.0;3.0
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;60.480355276907126;µg-m3;;;;R;1;48.65306;-2.00268;Saint-Malo;35288;48.6400443482;-1.98060627256;Saint-Malo;47.7;47255.0;2525.0;1291.8;73.5;23490.0;12.1;4.4;77.0;3.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20017;GERLAND;Urbaine;O3;Fond;Oui;mesures indicatives;Moy. annuelle;54.0;54.023940729855546;µg-m3;;;;R;1;45.73529;4.829794;Lyon;69387;45.7334098415;4.83758495703;;;;;;;;;;;
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20037;TERNAY;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;56.585467208357535;µg-m3;;;;R;1;45.6019;4.8022;Ternay;69297;45.6055276798;4.80759320832;Ternay;52.0;5582.0;162.0;692.6;78.2;27400.0;19.4;19.4;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20046;VAULX EN VELIN;Urbaine;O3;Fond;Oui;mesures indicatives;Moy. annuelle;53.0;52.65677441540574;µg-m3;;;;R;1;45.7789;4.9247;Vaulx-en-Velin;69256;45.7858821061;4.92637767698;Vaulx-en-Velin;53.4;52448.0;1893.0;2503.5;67.8;17180.0;10.3;11.0;2.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20047;COTIERE AIN;Périurbaine;O3;Fond;Oui;mesures indicatives;Moy. annuelle;55.0;55.11143526654948;µg-m3;;;;R;1;45.823223;4.953958;Miribel;1249;;;Miribel;38.8;10450.0;389.0;426.7;79.8;26720.0;24.8;12.3;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20048;SAINT EXUPERY;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;54.0;54.11002687857904;µg-m3;;;;R;1;45.7533;5.0722;;nan;;;;;;;;;;;;;
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR20049;HAUT BEAUJOLAIS;Rurale près des villes;O3;Fond;Oui;mesures fixes;Moy. annuelle;73.0;72.69572649572643;µg-m3;;;;R;1;45.96141;4.465711;Dième;69075;45.9618729575;4.46094173485;Dième;42.9;196.0;6.0;21.7;79.5;23960.0;0.0;28.6;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;50.0;50.08304210155984;µg-m3;;;;R;1;45.757732;4.854214;Lyon;69383;45.7533552486;4.86918522013;;;;;;;;;;;
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20077;Villefranche Centre ;Urbaine;O3;Fond;Oui;mesures indicatives;Moy. annuelle;40.0;40.18016423779783;µg-m3;;;;R;1;45.990112;4.715566;Villefranche-sur-Saône;69264;45.9874596667;4.73174007305;Villefranche-sur-Saône;54.9;36224.0;1728.0;3821.1;72.5;19640.0;10.7;3.2;9.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21001;Caen Chemin-Vert;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;55.0;54.745614644884654;µg-m3;;;;R;1;49.19222;-0.391111;Caen;14118;49.1847936737;-0.369801713036;Caen;35.6;108398.0;4516.0;4217.8;66.2;21600.0;2.3;1.6;32.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21017;Ouistreham;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.16889732091522;µg-m3;;;;R;1;49.289444;-0.257778;Ouistreham;14488;49.2745280107;-0.257718317859;Ouistreham;65.4;9261.0;346.0;930.8;70.9;24050.0;4.9;1.8;10.0;2.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21019;IFS Caen sud;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;50.0;49.7613712132193;µg-m3;;;;N;-1;49.15167;-0.352778;Ifs;14341;49.1405779091;-0.342694064356;Ifs;60.2;11868.0;402.0;1309.9;73.9;22310.0;8.4;10.6;3.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21021;Lisieux;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;50.0;49.730143595634736;µg-m3;;;;R;1;49.147224;0.227222;Lisieux;14366;49.1466628463;0.238274840452;Lisieux;43.9;19540.0;903.0;1495.0;72.6;19440.0;12.2;3.4;11.0;1.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21031;Alençon Météo-France;Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.01336201883935;µg-m3;;;;R;1;48.445553;0.110833;Cerisé;61077;48.4441981247;0.131476179306;Cerisé;77.2;853.0;67.0;193.0;72.3;21400.0;6.3;7.3;1.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;61.0;61.00117536436302;µg-m3;;;;R;1;49.64225;-1.624361;Cherbourg-en-Cotentin;50129;49.633412156;-1.63390160204;Cherbourg-en-Cotentin;41.7;78028.0;2165.0;1138.4;74.7;22650.0;19.4;3.4;23.0;4.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21040;Saint-Lô Eglise;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.49691725876698;µg-m3;;;;R;1;49.11639;-1.084722;Saint-Lô;50502;49.1099624249;-1.07755642702;Saint-Lô;32.3;19352.0;1091.0;834.5;72.7;21010.0;5.6;2.8;9.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR21050;La Coulonche MERA;Rurale nationale;O3;Fond;Oui;mesures fixes;Moy. annuelle;68.0;68.35079328581274;µg-m3;;;;R;1;48.645;-0.458333;La Coulonche;61124;48.6375516967;-0.466617045312;La Coulonche;14.3;498.0;9.0;34.8;79.8;22250.0;0.0;69.4;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22019;SCHOENECK (19);Périurbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;57.0;57.44719251336908;µg-m3;;;;R;1;49.220364;6.925833;Schœneck;57638;49.2131743265;6.92043725941;Schœneck;17.3;2442.0;33.0;601.5;77.0;24080.0;48.7;1.0;0.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;59.578854280795206;µg-m3;;;;N;-1;49.18742;6.910867;Forbach;57227;49.1912650369;6.89275798526;Forbach;37.7;21111.0;682.0;1293.6;63.7;17540.0;9.1;3.8;3.0;0.0
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;O3;Fond;Oui;mesures fixes;Moy. annuelle;60.0;59.578854280795206;µg-m3;;;;N;-1;49.18742;6.910867;Forbach;57227;49.1912650369;6.89275798526;Forbach;37.7;21111.0;682.0;1293.6;63.7;17540.0;9.1;3.8;3.0;0.0
